Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Region,City,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order Month,Profit Margin
ORD-14637,2023-04-16,2023-04-17,Second Class,Meera Nair,Corporate,West,Pune,Office Supplies,Paper,1583.98,8,0.0,484.1,2023-04,0.306
ORD-18729,2023-02-02,2023-02-07,Same Day,Karthik Singh,Home Office,West,Ahmedabad,Office Supplies,Paper,13419.79,8,0.3,4959.53,2023-02,0.37
ORD-15876,2024-06-14,2024-06-17,Standard,Diya Nair,Home Office,West,Ahmedabad,Office Supplies,Envelopes,4582.38,7,0.3,1325.87,2024-06,0.289
ORD-12513,2024-12-10,2024-12-17,Second Class,Ishaan Pillai,Home Office,East,Patna,Office Supplies,Binders,1259.05,1,0.3,152.54,2024-12,0.121
ORD-14836,2023-07-24,2023-07-26,Second Class,Aditya Patel,Home Office,East,Patna,Electronics,Machines,8386.1,1,0.4,1217.63,2023-07,0.145
ORD-13487,2024-02-29,2024-03-01,Express,Arjun Desai,Consumer,South,Hyderabad,Office Supplies,Paper,2701.14,1,0.0,745.56,2024-02,0.276
ORD-10645,2023-11-27,2023-12-01,Standard,Vihaan Pillai,Home Office,East,Patna,Furniture,Storage,30720.45,7,0.15,3661.53,2023-11,0.119
ORD-10434,2024-03-05,2024-03-08,Standard,Rohan Iyer,Home Office,South,Chennai,Furniture,Tables,60349.7,5,0.4,4473.74,2024-03,0.074
ORD-19273,2023-04-29,2023-05-06,Express,Meera Singh,Consumer,West,Ahmedabad,Electronics,Phones,167759.58,7,0.0,41559.17,2023-04,0.248
ORD-15758,2023-06-22,2023-06-29,Standard,Arjun Rao,Home Office,West,Mumbai,Office Supplies,Labels,5041.72,4,0.1,1638.34,2023-06,0.325
ORD-14541,2023-02-24,2023-02-28,Express,Aditya Joshi,Consumer,North,Delhi,Furniture,Bookcases,70125.22,4,0.3,4513.05,2023-02,0.064
ORD-16211,2024-06-07,2024-06-14,Same Day,Arjun Sharma,Home Office,East,Patna,Furniture,Storage,1534.01,1,0.0,-2.77,2024-06,-0.002
ORD-11253,2023-08-05,2023-08-07,Express,Kiara Chatterjee,Corporate,East,Guwahati,Furniture,Chairs,84484.04,6,0.15,-522.52,2023-08,-0.006
ORD-11783,2024-04-11,2024-04-17,Express,Vivaan Iyer,Home Office,South,Kochi,Furniture,Storage,69102.62,4,0.0,22911.78,2024-04,0.332
ORD-12772,2023-02-17,2023-02-24,Second Class,Karthik Bose,Home Office,West,Pune,Furniture,Storage,48336.67,4,0.0,16838.84,2023-02,0.348
ORD-15144,2024-06-15,2024-06-18,Standard,Karthik Menon,Consumer,North,Delhi,Office Supplies,Art,8138.93,4,0.0,2161.03,2024-06,0.266
ORD-17646,2024-04-10,2024-04-12,Second Class,Aarav Sharma,Home Office,East,Kolkata,Furniture,Tables,186711.27,8,0.3,6924.98,2024-04,0.037
ORD-13899,2023-02-19,2023-02-22,Second Class,Isha Verma,Consumer,South,Hyderabad,Furniture,Storage,4543.88,1,0.0,501.91,2023-02,0.11
ORD-12874,2023-11-10,2023-11-15,Standard,Vihaan Sharma,Consumer,West,Pune,Office Supplies,Paper,4903.48,4,0.1,1663.78,2023-11,0.339
ORD-12202,2023-07-16,2023-07-20,Second Class,Anika Nair,Home Office,North,Delhi,Furniture,Tables,19615.72,8,0.0,4523.1,2023-07,0.231
ORD-13149,2023-02-22,2023-02-24,Second Class,Saanvi Gupta,Corporate,East,Kolkata,Furniture,Storage,89218.38,5,0.2,8159.96,2023-02,0.091
ORD-15978,2023-03-27,2023-04-01,Standard,Neha Chatterjee,Home Office,West,Pune,Furniture,Storage,12844.89,3,0.15,2000.05,2023-03,0.156
ORD-19454,2023-11-23,2023-11-29,Same Day,Myra Bose,Corporate,East,Guwahati,Furniture,Storage,17882.33,1,0.2,967.85,2023-11,0.054
ORD-11776,2024-04-06,2024-04-08,Express,Myra Bose,Corporate,East,Guwahati,Office Supplies,Envelopes,1238.12,5,0.0,4.24,2024-04,0.003
ORD-14405,2024-10-18,2024-10-20,Express,Vihaan Joshi,Corporate,West,Ahmedabad,Office Supplies,Labels,11060.84,6,0.0,3837.19,2024-10,0.347
ORD-14905,2024-03-21,2024-03-28,Same Day,Priya Pillai,Home Office,East,Guwahati,Office Supplies,Paper,11187.81,7,0.1,2526.75,2024-03,0.226
ORD-15875,2024-02-27,2024-03-03,Same Day,Sanjay Pillai,Home Office,South,Kochi,Electronics,Machines,235404.99,8,0.3,73440.18,2024-02,0.312
ORD-17602,2024-02-22,2024-02-26,Standard,Priya Patel,Corporate,West,Mumbai,Office Supplies,Labels,1751.07,1,0.0,196.62,2024-02,0.112
ORD-11950,2024-01-29,2024-02-02,Standard,Karthik Patel,Consumer,East,Bhubaneswar,Furniture,Storage,7166.32,3,0.1,170.76,2024-01,0.024
ORD-12538,2023-06-28,2023-07-03,Same Day,Vihaan Joshi,Consumer,East,Patna,Office Supplies,Labels,826.82,4,0.4,40.1,2023-06,0.048
ORD-18115,2024-06-01,2024-06-05,Standard,Riya Desai,Corporate,South,Kochi,Office Supplies,Envelopes,740.06,4,0.0,134.8,2024-06,0.182
ORD-10558,2024-08-29,2024-09-01,Standard,Riya Joshi,Home Office,West,Pune,Electronics,Phones,134391.42,5,0.0,38700.22,2024-08,0.288
ORD-18599,2024-11-11,2024-11-14,Same Day,Riya Gupta,Corporate,South,Bengaluru,Electronics,Accessories,11360.93,6,0.3,1499.05,2024-11,0.132
ORD-15740,2024-05-02,2024-05-09,Standard,Arjun Kulkarni,Home Office,West,Surat,Office Supplies,Art,17324.45,6,0.2,5638.1,2024-05,0.325
ORD-11285,2024-12-07,2024-12-08,Same Day,Meera Chatterjee,Home Office,South,Bengaluru,Office Supplies,Art,2110.2,5,0.15,684.99,2024-12,0.325
ORD-12293,2024-09-26,2024-10-01,Same Day,Kiara Kulkarni,Corporate,South,Hyderabad,Furniture,Chairs,6747.88,3,0.1,719.75,2024-09,0.107
ORD-16108,2023-11-23,2023-11-29,Express,Meera Singh,Corporate,West,Surat,Office Supplies,Binders,1618.98,1,0.4,112.37,2023-11,0.069
ORD-14968,2023-10-02,2023-10-03,Express,Isha Nair,Consumer,West,Ahmedabad,Electronics,Machines,21589.71,2,0.0,2197.58,2023-10,0.102
ORD-14126,2024-01-24,2024-01-31,Express,Riya Desai,Home Office,North,Chandigarh,Electronics,Copiers,143329.41,6,0.2,28997.32,2024-01,0.202
ORD-10485,2024-07-07,2024-07-09,Standard,Sanjay Joshi,Home Office,West,Surat,Office Supplies,Labels,1036.0,1,0.3,303.86,2024-07,0.293
ORD-12811,2024-10-19,2024-10-26,Second Class,Kiara Reddy,Consumer,South,Chennai,Electronics,Machines,115426.32,6,0.3,16316.92,2024-10,0.141
ORD-19065,2024-01-31,2024-02-01,Same Day,Aarav Gupta,Corporate,West,Ahmedabad,Electronics,Accessories,50064.68,3,0.3,13678.02,2024-01,0.273
ORD-11063,2023-12-25,2023-12-26,Express,Arjun Chatterjee,Consumer,South,Kochi,Office Supplies,Envelopes,6169.99,4,0.15,1457.95,2023-12,0.236
ORD-15136,2023-08-31,2023-09-03,Express,Krishna Kulkarni,Consumer,West,Surat,Furniture,Tables,30728.15,2,0.0,1852.46,2023-08,0.06
ORD-18966,2023-05-21,2023-05-22,Standard,Aadhya Verma,Consumer,South,Chennai,Office Supplies,Binders,1423.7,2,0.1,127.6,2023-05,0.09
ORD-17252,2024-11-20,2024-11-27,Standard,Isha Desai,Consumer,North,Jaipur,Office Supplies,Art,264.74,2,0.2,73.62,2024-11,0.278
ORD-11506,2024-02-20,2024-02-22,Same Day,Ananya Verma,Home Office,South,Hyderabad,Furniture,Storage,3631.94,1,0.2,507.57,2024-02,0.14
ORD-16779,2024-07-22,2024-07-28,Standard,Sanjay Joshi,Home Office,North,Delhi,Electronics,Accessories,217281.29,6,0.0,78059.15,2024-07,0.359
ORD-12603,2023-09-22,2023-09-23,Express,Karthik Desai,Consumer,North,Lucknow,Electronics,Machines,75101.04,2,0.3,20345.5,2023-09,0.271
ORD-14944,2023-09-24,2023-09-27,Express,Neha Reddy,Consumer,South,Bengaluru,Electronics,Copiers,93258.74,7,0.0,22084.26,2023-09,0.237
ORD-18301,2024-01-09,2024-01-15,Express,Priya Menon,Home Office,South,Kochi,Office Supplies,Binders,3254.35,6,0.0,1230.7,2024-01,0.378
ORD-14551,2024-06-21,2024-06-23,Second Class,Priya Joshi,Consumer,North,Delhi,Office Supplies,Art,3983.01,4,0.1,1029.4,2024-06,0.258
ORD-12211,2023-04-06,2023-04-13,Same Day,Isha Sharma,Consumer,South,Chennai,Electronics,Machines,74715.94,2,0.1,17912.74,2023-04,0.24
ORD-15620,2024-08-10,2024-08-12,Standard,Krishna Pillai,Consumer,East,Patna,Furniture,Chairs,17488.28,1,0.4,-3215.66,2024-08,-0.184
ORD-19589,2024-10-03,2024-10-05,Same Day,Krishna Chatterjee,Home Office,West,Pune,Electronics,Machines,10005.79,3,0.4,1416.31,2024-10,0.142
ORD-18685,2024-06-08,2024-06-10,Standard,Neha Kulkarni,Corporate,South,Bengaluru,Office Supplies,Paper,5546.97,2,0.1,1136.08,2024-06,0.205
ORD-11817,2023-02-10,2023-02-12,Second Class,Aarav Menon,Home Office,North,Jaipur,Office Supplies,Paper,7680.65,7,0.3,2789.99,2023-02,0.363
ORD-13660,2023-09-09,2023-09-10,Same Day,Aadhya Joshi,Consumer,South,Kochi,Office Supplies,Labels,13900.87,6,0.2,3075.38,2023-09,0.221
ORD-11380,2023-08-29,2023-09-05,Express,Sai Nair,Corporate,South,Kochi,Furniture,Bookcases,126639.8,6,0.3,4322.63,2023-08,0.034
ORD-15405,2024-01-12,2024-01-19,Second Class,Karthik Desai,Home Office,North,Jaipur,Furniture,Chairs,14980.73,4,0.1,4087.78,2024-01,0.273
ORD-16519,2023-05-31,2023-06-03,Same Day,Isha Chatterjee,Home Office,North,Delhi,Furniture,Tables,132157.02,7,0.0,51592.52,2023-05,0.39
ORD-17671,2024-03-28,2024-04-01,Standard,Sai Patel,Home Office,East,Guwahati,Office Supplies,Paper,14617.5,5,0.15,2548.77,2024-03,0.174
ORD-12038,2023-02-09,2023-02-15,Standard,Isha Reddy,Corporate,East,Guwahati,Furniture,Chairs,19619.74,5,0.4,-2859.58,2023-02,-0.146
ORD-13199,2023-03-05,2023-03-11,Express,Myra Bose,Home Office,East,Guwahati,Furniture,Storage,104296.22,5,0.1,12190.18,2023-03,0.117
ORD-14728,2023-07-28,2023-08-01,Second Class,Riya Joshi,Home Office,West,Pune,Furniture,Tables,124984.89,5,0.0,32175.64,2023-07,0.257
ORD-11299,2023-01-21,2023-01-23,Express,Saanvi Pillai,Home Office,West,Ahmedabad,Office Supplies,Art,1667.36,7,0.15,310.23,2023-01,0.186
ORD-18181,2024-01-08,2024-01-12,Standard,Sai Pillai,Consumer,West,Pune,Office Supplies,Labels,1262.76,1,0.15,279.63,2024-01,0.221
ORD-15725,2023-06-01,2023-06-08,Standard,Vihaan Nair,Home Office,West,Pune,Electronics,Phones,148246.29,4,0.1,57630.83,2023-06,0.389
ORD-16425,2023-09-19,2023-09-26,Standard,Ishaan Nair,Home Office,South,Bengaluru,Furniture,Bookcases,55676.19,3,0.4,5870.15,2023-09,0.105
ORD-19125,2023-01-21,2023-01-28,Second Class,Sanjay Iyer,Consumer,West,Pune,Office Supplies,Art,616.89,1,0.4,37.96,2023-01,0.062
ORD-19000,2023-05-13,2023-05-15,Second Class,Rohan Reddy,Corporate,West,Surat,Furniture,Bookcases,138239.52,6,0.0,20061.67,2023-05,0.145
ORD-13007,2024-09-10,2024-09-13,Same Day,Karthik Desai,Corporate,West,Surat,Electronics,Accessories,20344.74,1,0.1,2991.81,2024-09,0.147
ORD-17354,2024-07-02,2024-07-06,Express,Pari Desai,Home Office,South,Kochi,Furniture,Chairs,24699.05,3,0.1,5033.12,2024-07,0.204
ORD-14198,2024-10-28,2024-11-04,Same Day,Reyansh Rao,Consumer,East,Kolkata,Furniture,Bookcases,72831.14,3,0.3,-11654.87,2024-10,-0.16
ORD-14743,2023-02-18,2023-02-20,Same Day,Isha Rao,Corporate,West,Pune,Furniture,Bookcases,52803.86,3,0.2,15603.01,2023-02,0.295
ORD-12218,2024-07-17,2024-07-22,Express,Ishaan Singh,Corporate,South,Bengaluru,Furniture,Bookcases,138244.22,8,0.1,11230.78,2024-07,0.081
ORD-14039,2024-12-09,2024-12-13,Express,Anika Sharma,Home Office,South,Kochi,Office Supplies,Binders,248.2,1,0.15,40.14,2024-12,0.162
ORD-11480,2024-04-17,2024-04-21,Second Class,Vivaan Sharma,Home Office,South,Bengaluru,Furniture,Chairs,28509.85,7,0.0,8678.66,2024-04,0.304
ORD-11863,2024-02-17,2024-02-24,Second Class,Rohan Patel,Consumer,South,Chennai,Furniture,Storage,62360.23,8,0.3,11330.92,2024-02,0.182
ORD-17321,2023-10-16,2023-10-17,Same Day,Priya Singh,Consumer,West,Surat,Office Supplies,Binders,3700.01,2,0.0,582.77,2023-10,0.158
ORD-17323,2024-01-10,2024-01-14,Standard,Meera Verma,Home Office,East,Kolkata,Electronics,Copiers,5012.35,3,0.3,857.59,2024-01,0.171
ORD-18248,2023-10-16,2023-10-22,Express,Anika Sharma,Corporate,South,Bengaluru,Electronics,Accessories,27816.63,7,0.0,6923.65,2023-10,0.249
ORD-17861,2023-05-30,2023-05-31,Same Day,Myra Reddy,Corporate,West,Ahmedabad,Office Supplies,Envelopes,3191.36,7,0.3,920.99,2023-05,0.289
ORD-12286,2024-02-14,2024-02-20,Second Class,Diya Kulkarni,Corporate,East,Bhubaneswar,Office Supplies,Paper,10100.71,8,0.0,526.74,2024-02,0.052
ORD-13621,2023-12-04,2023-12-11,Second Class,Sai Reddy,Home Office,East,Bhubaneswar,Furniture,Storage,22571.67,7,0.15,5185.61,2023-12,0.23
ORD-16101,2024-01-03,2024-01-06,Same Day,Ishaan Nair,Consumer,East,Guwahati,Office Supplies,Paper,8517.24,3,0.4,1670.53,2024-01,0.196
ORD-18788,2023-08-08,2023-08-14,Second Class,Reyansh Joshi,Corporate,South,Hyderabad,Furniture,Chairs,109934.92,6,0.4,15076.5,2023-08,0.137
ORD-17640,2023-12-22,2023-12-27,Standard,Neha Pillai,Home Office,West,Ahmedabad,Office Supplies,Envelopes,2134.44,6,0.0,751.6,2023-12,0.352
ORD-16811,2024-09-25,2024-09-29,Second Class,Pari Rao,Corporate,North,Jaipur,Electronics,Copiers,119930.15,3,0.15,10484.31,2024-09,0.087
ORD-18704,2023-04-25,2023-05-02,Second Class,Pari Nair,Consumer,East,Guwahati,Electronics,Copiers,279812.51,8,0.0,2774.05,2023-04,0.01
ORD-18326,2024-06-21,2024-06-26,Second Class,Arjun Kulkarni,Corporate,East,Bhubaneswar,Electronics,Phones,221606.69,6,0.15,17745.96,2024-06,0.08
ORD-12971,2023-03-20,2023-03-25,Second Class,Meera Nair,Consumer,West,Mumbai,Furniture,Chairs,18378.59,1,0.2,2407.62,2023-03,0.131
ORD-18589,2023-04-09,2023-04-13,Standard,Ishaan Reddy,Corporate,North,Jaipur,Electronics,Accessories,35774.99,2,0.4,4809.07,2023-04,0.134
ORD-14251,2024-11-06,2024-11-09,Second Class,Kiara Nair,Corporate,East,Guwahati,Electronics,Accessories,35634.34,2,0.0,1580.13,2024-11,0.044
ORD-11038,2023-08-19,2023-08-22,Standard,Ishaan Rao,Consumer,West,Ahmedabad,Furniture,Storage,127646.54,7,0.0,6876.22,2023-08,0.054
ORD-13166,2023-02-14,2023-02-20,Second Class,Saanvi Sharma,Home Office,West,Mumbai,Furniture,Storage,11977.47,1,0.0,4042.8,2023-02,0.338
ORD-13263,2023-09-20,2023-09-21,Standard,Aditya Iyer,Home Office,North,Lucknow,Electronics,Machines,17357.0,8,0.4,4368.81,2023-09,0.252
ORD-10925,2023-10-16,2023-10-21,Express,Kiara Nair,Corporate,South,Bengaluru,Office Supplies,Binders,14361.02,7,0.4,3847.33,2023-10,0.268
ORD-17439,2023-09-17,2023-09-19,Second Class,Arjun Patel,Corporate,West,Mumbai,Office Supplies,Binders,3606.38,5,0.1,228.89,2023-09,0.063
ORD-13470,2023-11-20,2023-11-26,Standard,Sanjay Reddy,Consumer,North,Delhi,Office Supplies,Art,5701.04,4,0.0,462.07,2023-11,0.081
ORD-13235,2023-05-11,2023-05-18,Express,Anika Nair,Consumer,West,Pune,Electronics,Copiers,4899.09,4,0.0,1355.6,2023-05,0.277
ORD-17931,2024-12-10,2024-12-16,Same Day,Anika Chatterjee,Home Office,West,Ahmedabad,Office Supplies,Art,2656.22,1,0.15,409.72,2024-12,0.154
ORD-18722,2024-06-02,2024-06-09,Standard,Vihaan Chatterjee,Home Office,East,Guwahati,Office Supplies,Art,3733.67,7,0.0,336.18,2024-06,0.09
ORD-17084,2023-09-05,2023-09-12,Standard,Ananya Joshi,Corporate,West,Ahmedabad,Office Supplies,Binders,16797.02,8,0.0,2867.43,2023-09,0.171
ORD-18957,2023-04-14,2023-04-17,Express,Ishaan Kulkarni,Corporate,East,Guwahati,Furniture,Tables,13965.17,2,0.3,-544.35,2023-04,-0.039
ORD-17827,2024-06-16,2024-06-22,Same Day,Arjun Pillai,Consumer,South,Bengaluru,Office Supplies,Binders,4512.91,3,0.15,1379.33,2024-06,0.306
ORD-13525,2024-02-02,2024-02-04,Same Day,Isha Menon,Corporate,North,Lucknow,Furniture,Chairs,89677.02,5,0.4,-706.8,2024-02,-0.008
ORD-19142,2024-07-16,2024-07-21,Standard,Diya Desai,Consumer,North,Chandigarh,Electronics,Phones,37857.4,2,0.1,4644.15,2024-07,0.123
ORD-19303,2024-03-25,2024-03-31,Express,Vihaan Chatterjee,Consumer,North,Delhi,Furniture,Chairs,56409.38,8,0.1,13959.98,2024-03,0.247
ORD-10272,2024-03-26,2024-03-30,Same Day,Ishaan Verma,Consumer,West,Ahmedabad,Furniture,Storage,123962.31,5,0.1,29446.9,2024-03,0.238
ORD-19068,2023-05-02,2023-05-09,Same Day,Aditya Rao,Home Office,South,Chennai,Electronics,Phones,199462.27,6,0.4,65267.58,2023-05,0.327
ORD-10813,2023-11-28,2023-12-04,Express,Arjun Pillai,Consumer,West,Mumbai,Electronics,Accessories,82917.96,6,0.0,7699.15,2023-11,0.093
ORD-13816,2023-12-06,2023-12-11,Express,Saanvi Desai,Corporate,West,Ahmedabad,Electronics,Copiers,53988.11,7,0.2,11924.77,2023-12,0.221
ORD-13041,2023-05-15,2023-05-21,Same Day,Pari Bose,Home Office,South,Hyderabad,Electronics,Machines,138015.09,4,0.0,46368.11,2023-05,0.336
ORD-12285,2023-10-09,2023-10-10,Standard,Rohan Sharma,Consumer,East,Patna,Electronics,Phones,153939.2,4,0.1,12459.39,2023-10,0.081
ORD-11366,2023-03-21,2023-03-26,Second Class,Anika Joshi,Corporate,South,Bengaluru,Electronics,Machines,62440.5,2,0.4,16896.23,2023-03,0.271
ORD-14392,2023-01-27,2023-02-01,Same Day,Rohan Menon,Consumer,South,Kochi,Furniture,Bookcases,39846.16,2,0.4,6907.05,2023-01,0.173
ORD-10200,2023-09-15,2023-09-17,Same Day,Myra Reddy,Consumer,East,Patna,Office Supplies,Labels,3999.92,8,0.1,434.61,2023-09,0.109
ORD-14471,2024-01-27,2024-02-02,Second Class,Diya Pillai,Corporate,East,Guwahati,Office Supplies,Binders,6495.39,4,0.0,571.1,2024-01,0.088
ORD-18777,2023-02-24,2023-02-28,Same Day,Priya Verma,Home Office,North,Delhi,Office Supplies,Binders,1364.33,4,0.2,193.18,2023-02,0.142
ORD-16830,2023-04-02,2023-04-04,Same Day,Kiara Reddy,Home Office,North,Jaipur,Office Supplies,Art,1877.1,4,0.0,397.19,2023-04,0.212
ORD-18839,2024-04-02,2024-04-09,Standard,Aarav Rao,Home Office,South,Kochi,Electronics,Machines,154986.5,5,0.2,21137.5,2024-04,0.136
ORD-17504,2024-12-30,2024-12-31,Express,Diya Kulkarni,Corporate,North,Delhi,Electronics,Accessories,186369.84,7,0.4,22530.18,2024-12,0.121
ORD-12227,2024-11-18,2024-11-22,Standard,Kiara Desai,Home Office,East,Bhubaneswar,Electronics,Machines,117701.91,4,0.2,24681.96,2024-11,0.21
ORD-16766,2023-07-17,2023-07-24,Same Day,Arjun Bose,Home Office,South,Kochi,Furniture,Storage,43145.89,5,0.4,4068.25,2023-07,0.094
ORD-10630,2024-06-24,2024-06-27,Standard,Aditya Reddy,Corporate,North,Lucknow,Office Supplies,Paper,3126.09,7,0.15,470.55,2024-06,0.151
ORD-13963,2024-09-26,2024-10-02,Same Day,Priya Joshi,Home Office,North,Delhi,Office Supplies,Art,8151.85,3,0.0,1609.34,2024-09,0.197
ORD-17130,2024-09-15,2024-09-17,Standard,Arjun Sharma,Consumer,West,Pune,Office Supplies,Paper,16401.22,7,0.2,1721.74,2024-09,0.105
ORD-16302,2024-12-18,2024-12-23,Second Class,Isha Reddy,Home Office,North,Chandigarh,Electronics,Copiers,46629.05,3,0.0,5230.94,2024-12,0.112
ORD-12533,2024-08-28,2024-08-29,Second Class,Aditya Verma,Consumer,East,Guwahati,Furniture,Bookcases,32325.44,2,0.0,-2122.45,2024-08,-0.066
ORD-12100,2023-07-15,2023-07-16,Second Class,Meera Sharma,Home Office,West,Mumbai,Furniture,Chairs,105818.8,8,0.0,28731.42,2023-07,0.272
ORD-13432,2023-08-29,2023-09-05,Second Class,Pari Joshi,Corporate,East,Patna,Office Supplies,Envelopes,2026.04,3,0.15,49.22,2023-08,0.024
ORD-17427,2024-04-10,2024-04-12,Same Day,Saanvi Verma,Home Office,East,Guwahati,Furniture,Bookcases,74840.98,3,0.0,2369.59,2024-04,0.032
ORD-19735,2024-07-30,2024-08-05,Same Day,Aditya Patel,Consumer,West,Mumbai,Office Supplies,Art,9657.87,6,0.15,3045.16,2024-07,0.315
ORD-12377,2024-12-11,2024-12-15,Second Class,Diya Rao,Home Office,South,Hyderabad,Electronics,Machines,176071.89,8,0.0,47485.37,2024-12,0.27
ORD-19713,2024-12-10,2024-12-11,Express,Arjun Desai,Corporate,East,Guwahati,Electronics,Accessories,76546.17,3,0.15,6780.28,2024-12,0.089
ORD-17112,2024-12-05,2024-12-09,Same Day,Kiara Singh,Consumer,North,Lucknow,Furniture,Storage,104409.38,8,0.4,-4808.67,2024-12,-0.046
ORD-17465,2024-08-31,2024-09-06,Express,Priya Pillai,Corporate,North,Chandigarh,Electronics,Phones,47234.47,5,0.15,5404.57,2024-08,0.114
ORD-18027,2024-03-05,2024-03-11,Express,Saanvi Nair,Consumer,North,Chandigarh,Electronics,Accessories,5129.06,2,0.1,1197.01,2024-03,0.233
ORD-12784,2024-02-01,2024-02-07,Standard,Kiara Bose,Corporate,South,Chennai,Office Supplies,Envelopes,5409.9,2,0.1,1814.58,2024-02,0.335
ORD-12802,2024-08-15,2024-08-16,Second Class,Aditya Patel,Consumer,East,Patna,Electronics,Machines,36547.08,6,0.4,4602.82,2024-08,0.126
ORD-15761,2023-08-12,2023-08-19,Second Class,Karthik Nair,Consumer,South,Bengaluru,Electronics,Copiers,116418.42,6,0.0,23712.18,2023-08,0.204
ORD-19540,2024-05-30,2024-06-05,Express,Arjun Desai,Corporate,West,Mumbai,Electronics,Copiers,62458.89,2,0.0,13957.57,2024-05,0.223
ORD-14821,2023-01-13,2023-01-19,Same Day,Karthik Menon,Consumer,North,Chandigarh,Electronics,Phones,76753.55,3,0.1,9020.35,2023-01,0.118
ORD-12070,2023-09-07,2023-09-13,Express,Arjun Menon,Home Office,South,Kochi,Office Supplies,Paper,5858.52,2,0.1,1186.64,2023-09,0.203
ORD-15610,2024-12-26,2024-12-28,Express,Neha Patel,Corporate,North,Lucknow,Furniture,Bookcases,78358.88,5,0.2,19999.27,2024-12,0.255
ORD-13914,2023-08-17,2023-08-24,Same Day,Myra Chatterjee,Corporate,North,Delhi,Electronics,Copiers,81360.51,8,0.15,12658.08,2023-08,0.156
ORD-12521,2024-05-12,2024-05-19,Second Class,Sai Verma,Home Office,North,Delhi,Office Supplies,Binders,3712.64,2,0.2,820.21,2024-05,0.221
ORD-15402,2023-01-18,2023-01-23,Same Day,Karthik Pillai,Home Office,East,Patna,Office Supplies,Paper,3669.2,3,0.2,912.61,2023-01,0.249
ORD-15115,2023-07-24,2023-07-31,Same Day,Aadhya Kulkarni,Home Office,West,Surat,Office Supplies,Envelopes,1715.07,4,0.0,221.3,2023-07,0.129
ORD-14593,2023-12-07,2023-12-14,Express,Sai Bose,Home Office,South,Hyderabad,Office Supplies,Envelopes,14206.4,5,0.1,5604.57,2023-12,0.395
ORD-14460,2024-07-06,2024-07-11,Second Class,Vihaan Nair,Home Office,North,Lucknow,Office Supplies,Envelopes,156.54,2,0.15,31.76,2024-07,0.203
ORD-13964,2023-08-29,2023-09-02,Standard,Anika Bose,Home Office,North,Jaipur,Electronics,Phones,7239.2,5,0.0,1870.43,2023-08,0.258
ORD-19622,2023-06-04,2023-06-09,Second Class,Aditya Pillai,Consumer,North,Jaipur,Furniture,Storage,120058.94,7,0.4,-2017.8,2023-06,-0.017
ORD-16611,2023-10-25,2023-10-30,Standard,Reyansh Rao,Corporate,South,Kochi,Electronics,Machines,205640.55,8,0.0,22225.54,2023-10,0.108
ORD-14700,2023-03-25,2023-03-26,Second Class,Reyansh Nair,Home Office,East,Patna,Office Supplies,Binders,5001.49,2,0.3,531.12,2023-03,0.106
ORD-10066,2024-07-17,2024-07-18,Second Class,Ananya Menon,Corporate,East,Patna,Electronics,Machines,224256.97,8,0.0,31563.1,2024-07,0.141
ORD-18643,2023-12-08,2023-12-11,Second Class,Myra Chatterjee,Home Office,East,Patna,Electronics,Accessories,25424.26,1,0.0,6870.1,2023-12,0.27
ORD-18317,2024-12-07,2024-12-12,Second Class,Meera Rao,Home Office,North,Delhi,Office Supplies,Art,632.94,3,0.1,77.77,2024-12,0.123
ORD-13502,2023-10-24,2023-10-25,Standard,Sanjay Sharma,Corporate,North,Lucknow,Furniture,Chairs,39799.11,3,0.0,12875.86,2023-10,0.324
ORD-18033,2023-09-26,2023-09-27,Second Class,Aadhya Menon,Consumer,North,Lucknow,Office Supplies,Art,8924.71,8,0.3,631.78,2023-09,0.071
ORD-11797,2023-09-11,2023-09-13,Express,Sai Rao,Corporate,North,Chandigarh,Furniture,Tables,39886.46,3,0.0,7814.62,2023-09,0.196
ORD-17352,2023-02-17,2023-02-22,Standard,Riya Gupta,Home Office,North,Delhi,Office Supplies,Binders,11088.47,8,0.0,2381.47,2023-02,0.215
